Survived,Pclass,Sex,Age,Fare,Embarked,FamilySize
0.0,0.0,male,0.8932038834951456,0.1091095334796455,S,1.125
1.0,0.0,female,0.1941747572815534,0.23422440102965048,S,1.4583333333333333
0.0,1.0,female,0.33009708737864074,0.06709553154495196,S,1.5833333333333333
1.0,0.5,female,0.38834951456310673,0.03659756266088288,S,1.75
0.0,0.5,male,0.5242718446601942,0.020494635090094415,S,1.0
1.0,0.5,female,0.7961165048543689,0.05123658772523604,S,1.2916666666666665
0.0,1.0,male,0.3106796116504854,0.018542765081513996,S,1.0
0.0,1.0,male,0.40776699029126207,0.015175789316712771,S,1.125
1.0,0.5,female,0.46601941747572817,0.025374310111545468,S,1.0
1.0,1.0,male,0.49790471255590696,0.015834545444608664,S,1.0
1.0,0.0,male,0.0,0.15977676072337862,S,1.3333333333333333
1.0,0.5,female,0.17475728155339806,0.038061465167318204,S,1.1666666666666667
1.0,0.0,male,0.5825242718446602,0.051822148727810165,S,1.0
1.0,1.0,female,0.01941747572815533,0.03758969818624431,C,1.4166666666666665
1.0,0.0,male,0.9320388349514563,0.05953203526170282,S,1.0
0.0,0.5,male,0.6213592233009708,0.05416439273810667,S,1.4583333333333333
0.0,1.0,male,0.49790471255590696,0.03897240290032268,S,1.125
0.0,0.0,male,0.5048543689320388,0.05416439273810667,C,1.0
1.0,0.0,male,0.8737864077669902,0.17391981561855152,C,1.125
0.0,1.0,male,0.49790471255590696,0.015712553569072387,S,1.0
1.0,1.0,male,0.4854368932038835,0.015411575213749286,C,1.0
1.0,0.0,female,0.49790471255590696,0.10122885832000206,S,1.125
1.0,0.5,female,0.8932038834951456,0.020494635090094415,S,1.0
0.0,1.0,male,0.49790471255590696,0.015126992566498259,Q,1.0
1.0,0.0,male,0.8543689320388349,0.051822148727810165,S,1.0
0.0,1.0,male,0.5825242718446602,0.015712553569072387,S,1.0
0.0,0.0,male,0.8349514563106796,0.07514699533034619,S,1.0
0.0,0.5,male,0.8543689320388349,0.025374310111545468,S,1.0
0.0,1.0,male,0.49790471255590696,0.015712553569072387,S,1.0
0.0,1.0,male,0.6601941747572815,0.013760683560491965,S,1.0
0.0,0.5,male,0.49790471255590696,0.0,S,1.0
0.0,1.0,male,0.49790471255590696,0.015078195816283748,Q,1.0
0.0,1.0,male,0.49790471255590696,0.014151057562208049,S,1.0
0.0,1.0,male,0.6601941747572815,0.016908073949327893,S,1.0
1.0,0.5,female,0.5631067961165048,0.05416439273810667,S,1.4583333333333333
1.0,0.5,female,0.3689320388349514,0.026919605597338588,C,1.0
0.0,1.0,female,0.3495145631067961,0.019201521209409888,S,1.0
0.0,0.0,male,0.49790471255590696,0.10149724044618187,S,1.0
0.0,0.5,male,0.5825242718446602,0.04098927018018883,S,1.125
0.0,1.0,male,0.4854368932038835,0.013752485706455927,S,1.125
0.0,1.0,male,0.3495145631067961,0.014679623960531627,S,1.0
0.0,1.0,male,0.09708737864077668,0.09154270340242172,S,1.9583333333333333
0.0,0.5,male,0.49790471255590696,0.0,S,1.0
0.0,1.0,male,0.8932038834951456,0.015712553569072387,S,1.0
1.0,0.0,male,0.40776699029126207,0.17777475888549785,C,1.125
0.0,1.0,female,0.49790471255590696,0.049707687947515,S,1.5416666666666665
1.0,0.0,female,0.6019417475728155,0.17566830077223786,S,1.125
0.0,1.0,male,0.5048543689320388,0.015712553569072387,S,1.0
1.0,1.0,male,0.09708737864077668,0.031034733136428686,S,1.2916666666666665
0.0,1.0,male,0.49790471255590696,0.03897240290032268,S,1.125
0.0,1.0,male,0.33009708737864074,0.014151057562208049,S,1.0
0.0,0.0,male,0.9902912621359223,0.05953203526170282,S,1.0
0.0,1.0,male,0.33009708737864074,0.015712553569072387,S,1.0
0.0,1.0,male,0.49790471255590696,0.028220722145058292,C,1.0
1.0,0.0,female,0.970873786407767,0.1527664244005612,C,1.125
0.0,1.0,male,0.49790471255590696,0.029473237129564348,S,1.0
0.0,0.0,female,0.40776699029126207,0.29580589980036276,S,1.4583333333333333
0.0,1.0,male,0.38834951456310673,0.015216388212891242,S,1.0
0.0,1.0,male,0.2524271844660194,0.016908073949327893,S,1.0
0.0,1.0,female,0.33009708737864074,0.015126992566498259,Q,1.0
0.0,1.0,female,0.49790471255590696,0.014891206669461744,Q,1.0
0.0,1.0,female,0.6407766990291262,0.018713553707264782,S,1.0
1.0,0.0,female,0.23300970873786406,0.16883675574220638,S,1.0
0.0,0.0,male,0.27184466019417475,0.2125586439344078,C,1.125
1.0,0.5,female,0.5631067961165048,0.050748620223090936,S,1.3333333333333333
1.0,0.0,male,0.49790471255590696,0.051822148727810165,S,1.0
0.0,1.0,male,0.46601941747572817,0.04396587194327397,S,1.0
1.0,1.0,male,0.4271844660194175,0.11027245763075773,S,1.0
1.0,1.0,male,0.4854368932038835,0.015126992566498259,Q,1.0
0.0,1.0,male,0.49790471255590696,0.015712553569072387,S,1.0
1.0,0.0,male,0.6213592233009708,0.05130978285055781,S,1.0
1.0,0.0,female,0.970873786407767,0.11594107850967697,C,1.125
0.0,1.0,male,0.38834951456310673,0.014630827210317117,S,1.0
0.0,0.0,male,0.8349514563106796,0.06640417918791278,S,1.0
1.0,0.5,female,0.5825242718446602,0.020494635090094415,S,1.0
0.0,1.0,male,0.49790471255590696,0.04713766070721715,Q,1.0
1.0,0.5,female,0.6213592233009708,0.050748620223090936,S,1.125
0.0,1.0,male,0.5436893203883495,0.015411575213749286,S,1.0
1.0,0.0,female,0.5048543689320388,0.18249984580226933,S,1.0
0.0,1.0,male,0.3495145631067961,0.015411575213749286,S,1.0
0.0,1.0,male,0.49790471255590696,0.014102260811993537,C,1.0
1.0,0.0,female,0.7766990291262136,0.11316786160148591,C,1.1666666666666667
0.0,1.0,male,0.49790471255590696,0.014110458666029575,C,1.0
0.0,1.0,male,0.7087378640776699,0.015126992566498259,Q,1.0
1.0,0.5,female,0.8932038834951456,0.020494635090094415,S,1.0
0.0,0.0,male,0.49790471255590696,0.4328841690069588,S,1.0
0.0,1.0,male,0.6796116504854368,0.015468569817999833,S,1.0
0.0,0.5,male,0.3689320388349514,0.022446505098674838,S,1.4166666666666665
0.0,1.0,male,0.49790471255590696,0.014110458666029575,C,1.0
0.0,1.0,male,0.2524271844660194,0.014110458666029575,C,1.2916666666666665
1.0,1.0,female,0.49790471255590696,0.04364049521284362,C,1.3333333333333333
0.0,1.0,female,0.5048543689320388,0.016908073949327893,S,1.0
1.0,0.5,female,0.05825242718446602,0.05123658772523604,S,1.3333333333333333
0.0,0.0,male,0.7961165048543689,0.051822148727810165,S,1.0
1.0,0.0,female,0.5048543689320388,0.20772776566317125,C,1.0
0.0,1.0,male,0.49790471255590696,0.028302115124416098,S,1.0
1.0,0.0,female,0.3495145631067961,0.09661756542473082,C,1.3333333333333333
1.0,0.0,female,0.6213592233009708,0.13858277060920987,S,1.3333333333333333
0.0,1.0,female,0.09708737864077668,0.06104473451835265,S,1.8333333333333333
0.0,1.0,female,0.13592233009708737,0.06104473451835265,S,1.8333333333333333
1.0,0.5,male,0.5436893203883495,0.050748620223090936,S,1.125
0.0,0.0,male,0.8932038834951456,0.20772776566317125,C,1.125
1.0,0.5,female,0.2912621359223301,0.050748620223090936,S,1.125
1.0,0.5,male,0.49790471255590696,0.02705779799394608,C,1.0
0.0,1.0,male,0.5631067961165048,0.04006213192611313,S,1.2916666666666665
1.0,0.5,male,0.07766990291262135,0.07173122281533045,S,1.2916666666666665
1.0,0.0,male,0.2524271844660194,0.21642978772242535,C,1.3333333333333333
0.0,0.5,male,0.44660194174757284,0.050748620223090936,S,1.0
0.0,1.0,male,0.49790471255590696,0.015281580671177828,Q,1.0
1.0,1.0,male,0.3495145631067961,0.014102260811993537,C,1.0
1.0,1.0,female,0.3495145631067961,0.015175789316712771,S,1.0
1.0,0.0,female,0.8543689320388349,0.07729405233978466,C,1.125
0.0,0.0,male,0.49790471255590696,0.4440992237022602,C,1.0
1.0,0.0,female,0.6796116504854368,0.1554664461834305,S,1.2916666666666665
1.0,1.0,female,0.6213592233009708,0.033962538149299316,S,1.125
0.0,1.0,male,0.49790471255590696,0.015126992566498259,Q,1.0
0.0,1.0,male,0.6990291262135921,0.015411575213749286,S,1.0
0.0,0.5,male,0.46601941747572817,0.026350245115835676,S,1.0
0.0,1.0,male,0.49790471255590696,0.015712553569072387,S,1.0
0.0,1.0,female,0.49790471255590696,0.015712553569072387,S,1.0
0.0,1.0,male,0.38834951456310673,0.04713766070721715,S,1.25
0.0,1.0,male,0.2912621359223301,0.015411575213749286,S,1.0
0.0,1.0,female,0.4854368932038835,0.04113566043083236,S,1.6666666666666665
0.0,1.0,male,0.49790471255590696,0.014110458666029575,C,1.0
1.0,1.0,male,0.5436893203883495,0.015330377421392339,S,1.0
1.0,0.0,female,0.9514563106796117,0.10048070654571319,S,1.25
1.0,0.0,male,0.6213592233009708,0.051504969851415845,S,1.0
1.0,1.0,female,0.49790471255590696,0.015126992566498259,Q,1.0
0.0,1.0,male,0.23300970873786406,0.015712553569072387,S,1.0
0.0,1.0,male,0.2912621359223301,0.028302115124416098,S,1.0
1.0,0.5,female,0.5825242718446602,0.025374310111545468,S,1.0
1.0,0.0,female,0.6796116504854368,0.1091095334796455,S,1.125
0.0,1.0,female,0.49790471255590696,0.028220722145058292,C,1.125
1.0,1.0,male,0.5436893203883495,0.015468569817999833,S,1.0
1.0,0.5,female,0.40776699029126207,0.05855610025741262,S,1.2916666666666665
1.0,0.0,female,0.6796116504854368,0.21642978772242535,C,1.2916666666666665
0.0,0.5,male,0.970873786407767,0.050748620223090936,S,1.0
0.0,0.0,male,0.6213592233009708,0.07831878409428937,C,1.0
0.0,1.0,male,0.49790471255590696,0.017005667449756914,C,1.0
1.0,0.0,female,0.27184466019417475,0.1554664461834305,S,1.3333333333333333
0.0,0.5,male,0.8349514563106796,0.02927805012870631,S,1.0
0.0,1.0,male,0.3495145631067961,0.015712553569072387,S,1.0
0.0,1.0,male,0.49790471255590696,0.015712553569072387,S,1.0
0.0,1.0,male,0.6019417475728155,0.013907073811135496,S,1.0
1.0,0.0,female,0.9320388349514563,0.1527664244005612,C,1.125
0.0,1.0,male,0.8349514563106796,0.014151057562208049,S,1.0
0.0,1.0,female,0.49790471255590696,0.015126992566498259,Q,1.3333333333333333
0.0,0.5,male,0.6407766990291262,0.050748620223090936,S,1.125
0.0,1.0,male,0.6213592233009708,0.04713766070721715,S,1.2916666666666665
1.0,0.5,female,0.49790471255590696,0.06441171028315387,S,1.0
0.0,1.0,male,0.8737864077669902,0.0,S,1.0
0.0,1.0,male,0.49790471255590696,0.014102260811993537,C,1.0
1.0,0.0,male,0.8737864077669902,0.11111839809247648,C,1.125
1.0,0.5,female,0.38834951456310673,0.05270049023167135,S,1.4166666666666665
0.0,1.0,male,0.49790471255590696,0.015411575213749286,S,1.0
0.0,0.0,male,0.49790471255590696,0.08275928836380983,S,1.0
0.0,1.0,male,0.7766990291262136,0.015712553569072387,S,1.0
1.0,0.0,male,0.6019417475728155,0.051822148727810165,C,1.0
0.0,1.0,male,0.6213592233009708,0.030351578633425542,S,1.125
0.0,1.0,male,0.5048543689320388,0.015411575213749286,S,1.0
1.0,0.0,male,0.44660194174757284,0.05953203526170282,S,1.0
1.0,0.5,female,0.3495145631067961,0.08115719346076702,C,1.4583333333333333
1.0,0.0,female,0.6990291262135921,0.2995388511917728,S,1.0
0.0,1.0,female,0.6796116504854368,0.06104473451835265,S,1.9583333333333333
0.0,1.0,male,0.49790471255590696,0.013760683560491965,S,1.0
1.0,1.0,female,0.49790471255590696,0.030253985132996517,Q,1.125
0.0,1.0,male,0.49790471255590696,0.015126992566498259,Q,1.0
0.0,1.0,male,0.6019417475728155,0.015712553569072387,S,1.0
1.0,0.5,female,0.38834951456310673,0.12687155055772734,S,1.4583333333333333
0.0,1.0,male,0.5825242718446602,0.028106928123558056,S,1.2916666666666665
0.0,1.0,female,0.4271844660194175,0.031425107138144774,S,1.125
1.0,0.5,female,0.0,0.07612293033463641,S,1.4166666666666665
0.0,0.5,male,0.4271844660194175,0.020494635090094415,S,1.0
0.0,1.0,male,0.44660194174757284,0.028212719478023115,C,1.125
1.0,0.0,male,0.7378640776699029,0.10257896680493714,S,1.125
1.0,1.0,male,0.3106796116504854,0.030725752114070404,C,1.2916666666666665
0.0,1.0,male,0.33009708737864074,0.015330377421392339,S,1.0
0.0,1.0,male,0.33009708737864074,0.031425107138144774,S,1.0
1.0,0.0,female,0.33009708737864074,0.15216446768991498,S,1.0
0.0,1.0,male,0.4271844660194175,0.015411575213749286,S,1.0
0.0,1.0,male,0.49790471255590696,0.015094396337354966,Q,1.0
0.0,1.0,male,0.9126213592233009,0.013768881414528002,S,1.0
1.0,0.0,male,0.5436893203883495,0.05953203526170282,C,1.0
0.0,0.0,male,0.49790471255590696,0.0,S,1.0
0.0,1.0,female,0.09708737864077668,0.05445717323939373,S,1.7083333333333333
1.0,0.5,female,0.46601941747572817,0.025374310111545468,S,1.0
0.0,1.0,male,0.5436893203883495,0.015468569817999833,S,1.0
0.0,0.5,male,0.5242718446601942,0.05123658772523604,S,1.2916666666666665
0.0,1.0,female,0.7184466019417476,0.07746484096553544,S,1.8333333333333333
0.0,1.0,male,0.49790471255590696,0.031425107138144774,S,1.125
0.0,1.0,male,0.3106796116504854,0.015330377421392339,S,1.0
1.0,0.0,female,0.38834951456310673,0.13526459159462315,C,1.0
1.0,1.0,male,0.49790471255590696,0.11027245763075773,S,1.0
1.0,0.0,male,0.8543689320388349,0.1497654242623688,C,1.125
0.0,1.0,male,0.2912621359223301,0.015411575213749286,S,1.0
0.0,1.0,male,0.49790471255590696,0.014736618564782174,S,1.0
1.0,1.0,female,0.3689320388349514,0.014736618564782174,S,1.0
0.0,1.0,male,0.49790471255590696,0.015411575213749286,S,1.0
1.0,0.5,female,0.27184466019417475,0.044893010197349675,S,1.1666666666666667
0.0,1.0,male,0.33009708737864074,0.01646070534336126,S,1.0
1.0,1.0,female,0.49790471255590696,0.015281580671177828,Q,1.0
0.0,1.0,female,0.27184466019417475,0.013175122557917838,Q,1.0
0.0,0.5,male,0.38834951456310673,0.1434624456306609,S,1.25
0.0,1.0,male,0.49790471255590696,0.015411575213749286,S,1.0
0.0,1.0,female,0.5436893203883495,0.030253985132996517,Q,1.2916666666666665
0.0,0.5,male,0.3689320388349514,0.025374310111545468,S,1.0
1.0,0.0,male,0.8932038834951456,0.2608674266467732,S,1.25
0.0,1.0,male,0.6990291262135921,0.014102260811993537,C,1.0
0.0,0.0,male,0.8349514563106796,0.04994347384455151,S,1.0
0.0,1.0,male,0.6213592233009708,0.014630827210317117,S,1.0
1.0,1.0,male,0.3106796116504854,0.015468569817999833,S,1.125
0.0,0.5,male,0.5436893203883495,0.1434624456306609,S,1.25
0.0,0.5,male,0.40776699029126207,0.025374310111545468,S,1.0
0.0,1.0,male,0.49790471255590696,0.015175789316712771,S,1.0
0.0,1.0,male,0.7572815533980582,0.015712553569072387,S,1.0
1.0,0.0,female,0.49790471255590696,0.10149724044618187,S,1.125
1.0,0.5,female,0.6990291262135921,0.07612293033463641,S,1.2916666666666665
0.0,0.0,male,0.5242718446601942,0.10149724044618187,S,1.125
1.0,0.5,male,0.5242718446601942,0.025374310111545468,S,1.0
0.0,0.5,male,0.49790471255590696,0.0,S,1.0
0.0,1.0,male,0.27184466019417475,0.015175789316712771,S,1.0
0.0,1.0,male,0.3980582524271844,0.015712553569072387,S,1.0
1.0,1.0,female,0.27184466019417475,0.019209719063445922,S,1.0
0.0,1.0,female,0.7572815533980582,0.09154270340242172,S,2.125
1.0,0.0,male,0.6213592233009708,1.0,C,1.1666666666666667
0.0,1.0,female,0.49790471255590696,0.01588334219482317,Q,1.0
1.0,0.0,male,0.44660194174757284,0.1497654242623688,C,1.0
0.0,1.0,male,0.3106796116504854,0.01800600082915438,S,1.0
0.0,1.0,male,0.1941747572815534,0.09154270340242172,S,1.9583333333333333
0.0,0.5,male,0.40776699029126207,0.08115719346076702,C,1.4583333333333333
0.0,1.0,male,0.1941747572815534,0.07746484096553544,S,1.6666666666666665
0.0,1.0,male,0.2912621359223301,0.019852079483269742,S,1.0
0.0,1.0,male,0.27184466019417475,0.015216388212891242,S,1.0
1.0,0.0,female,0.21359223300970873,0.41250332793836464,S,1.1666666666666667
1.0,0.0,male,0.5242718446601942,0.11125659048908397,S,1.125
1.0,1.0,female,0.0,0.026187654344120927,C,1.1666666666666667
1.0,1.0,male,0.49790471255590696,0.11027245763075773,S,1.0
0.0,1.0,male,0.40776699029126207,0.014102260811993537,C,1.0
0.0,0.5,male,0.9320388349514563,0.026350245115835676,S,1.0
0.0,1.0,male,0.7766990291262136,0.015712553569072387,S,1.0
1.0,1.0,female,0.49790471255590696,0.015094396337354966,Q,1.0
0.0,0.0,male,0.8737864077669902,0.21642978772242535,C,1.2916666666666665
0.0,1.0,male,0.7378640776699029,0.014931805565640218,S,1.0
1.0,0.0,female,0.27184466019417475,0.4440992237022602,C,1.125
1.0,0.0,male,0.6019417475728155,0.05130978285055781,S,1.0
0.0,1.0,female,0.27184466019417475,0.028212719478023115,C,1.1666666666666667
0.0,1.0,male,0.40776699029126207,0.015110792045427042,Q,1.0
0.0,1.0,male,0.4271844660194175,0.015330377421392339,S,1.125
0.0,0.5,male,0.6796116504854368,0.050748620223090936,S,1.0
1.0,0.5,female,0.7961165048543689,0.026350245115835676,S,1.0
1.0,0.0,male,0.7378640776699029,0.05130978285055781,S,1.0
1.0,0.0,female,0.3495145631067961,0.29580589980036276,S,1.0
1.0,1.0,male,0.49790471255590696,0.029757819776815374,C,1.2916666666666665
1.0,0.0,female,0.38834951456310673,0.09662576327876685,C,1.0
0.0,0.0,male,0.49790471255590696,0.051822148727810165,S,1.0
1.0,0.0,male,0.8543689320388349,0.10149724044618187,S,1.125
0.0,1.0,male,0.4854368932038835,0.018510168852370702,S,1.0
0.0,0.5,male,0.9320388349514563,0.025374310111545468,S,1.0
0.0,1.0,male,0.2912621359223301,0.014931805565640218,S,1.0
1.0,0.0,female,0.6601941747572815,0.4440992237022602,C,1.0
1.0,0.5,female,0.44660194174757284,0.020494635090094415,S,1.0
0.0,1.0,male,0.49790471255590696,0.030253985132996517,Q,1.0
0.0,1.0,male,0.5631067961165048,0.015175789316712771,S,1.0
1.0,0.5,female,0.038834951456310676,0.06441171028315387,S,1.1666666666666667
0.0,1.0,male,0.2524271844660194,0.013768881414528002,S,1.125
0.0,0.5,male,0.5825242718446602,0.025374310111545468,S,1.0
0.0,0.5,male,0.8932038834951456,0.025374310111545468,S,1.0
1.0,0.0,male,0.44660194174757284,0.10364429745562033,S,1.125
0.0,1.0,male,0.3106796116504854,0.016908073949327893,S,1.0
1.0,0.5,female,0.5048543689320388,0.04098927018018883,S,1.375
1.0,1.0,female,0.49790471255590696,0.015102594191391004,Q,1.0
0.0,0.5,male,0.40776699029126207,0.050748620223090936,S,1.125
0.0,1.0,female,0.40776699029126207,0.015468569817999833,S,1.125
1.0,0.0,female,0.4854368932038835,0.41250332793836464,S,1.0
0.0,1.0,male,0.13592233009708737,0.036670757786204655,C,1.0
0.0,0.5,male,0.49790471255590696,0.0,S,1.0
0.0,0.5,male,0.3689320388349514,0.025374310111545468,S,1.0
0.0,0.5,male,0.3689320388349514,0.025374310111545468,S,1.0
0.0,1.0,male,0.47572815533980584,0.031425107138144774,S,1.0
0.0,1.0,female,0.8543689320388349,0.06709553154495196,S,1.625
1.0,0.0,male,0.6019417475728155,1.0,C,1.0
0.0,1.0,male,0.49790471255590696,0.015411575213749286,S,1.0
0.0,1.0,male,0.49790471255590696,0.015411575213749286,S,1.0
1.0,0.0,male,0.49790471255590696,0.05855610025741262,S,1.0
0.0,0.0,male,0.6213592233009708,0.15390495017656614,S,1.125
1.0,0.0,female,0.33009708737864074,0.5121218935012878,C,1.5833333333333333
0.0,1.0,male,0.38834951456310673,0.031425107138144774,S,1.125
1.0,1.0,male,0.5242718446601942,0.015468569817999833,S,1.0
0.0,1.0,male,0.23300970873786406,0.03952536767375352,S,1.2916666666666665
1.0,0.5,female,0.5048543689320388,0.025374310111545468,S,1.0
0.0,0.0,male,0.2912621359223301,0.10364429745562033,S,1.125
0.0,1.0,male,0.5242718446601942,0.015126992566498259,Q,1.0
1.0,0.5,female,0.0,0.044893010197349675,S,1.2916666666666665
1.0,1.0,male,0.038834951456310676,0.024349578357040744,S,1.1666666666666667
0.0,1.0,male,0.5631067961165048,0.018542765081513996,S,1.0
0.0,1.0,male,0.3689320388349514,0.015411575213749286,S,1.0
1.0,0.5,female,0.8543689320388349,0.12687155055772734,S,1.4583333333333333
0.0,1.0,male,0.46601941747572817,0.015216388212891242,S,1.0
0.0,0.5,male,0.27184466019417475,0.022446505098674838,S,1.0
0.0,1.0,male,0.5825242718446602,0.015712553569072387,S,1.0
1.0,0.0,female,0.5631067961165048,0.16883675574220638,S,1.0
0.0,1.0,male,0.49790471255590696,0.028302115124416098,S,1.0
0.0,1.0,male,0.7184466019417476,0.013907073811135496,S,1.0
1.0,1.0,male,0.3106796116504854,0.014110458666029575,C,1.0
1.0,0.0,female,0.6213592233009708,0.23422440102965048,S,1.4583333333333333
0.0,1.0,male,0.23300970873786406,0.015175789316712771,S,1.0
1.0,0.0,female,0.9126213592233009,0.15216446768991498,S,1.125
0.0,0.0,male,0.49790471255590696,0.07729405233978466,C,1.0
0.0,1.0,female,0.5145631067961165,0.015126992566498259,Q,1.0
0.0,1.0,male,0.49790471255590696,0.04713766070721715,Q,1.125
0.0,1.0,male,0.5436893203883495,0.016322512946753766,S,1.0
0.0,1.0,male,0.38834951456310673,0.018542765081513996,S,1.0
0.0,1.0,male,0.8543689320388349,0.015330377421392339,S,1.0
0.0,1.0,male,0.49790471255590696,0.014102260811993537,C,1.0
1.0,0.5,female,0.970873786407767,0.044893010197349675,S,1.625
0.0,1.0,male,0.27184466019417475,0.015126992566498259,S,1.0
0.0,1.0,male,0.49790471255590696,0.015126992566498259,Q,1.0
1.0,1.0,female,0.01941747572815533,0.024349578357040744,S,1.0
0.0,1.0,male,0.49790471255590696,0.015102594191391004,Q,1.0
1.0,0.0,female,0.7572815533980582,0.41250332793836464,S,1.1666666666666667
1.0,1.0,female,0.17475728155339806,0.014110458666029575,C,1.0
1.0,0.0,female,0.2524271844660194,0.11125659048908397,S,1.125
0.0,0.0,male,0.4854368932038835,0.05855610025741262,S,1.0
0.0,1.0,male,0.49790471255590696,0.04577135170121086,S,1.4583333333333333
0.0,1.0,male,0.40776699029126207,0.013760683560491965,S,1.0
0.0,1.0,male,0.40776699029126207,0.014151057562208049,S,1.0
1.0,1.0,female,0.27184466019417475,0.014630827210317117,S,1.0
0.0,1.0,male,0.07766990291262135,0.05684821399990475,Q,1.6666666666666665
0.0,0.0,male,0.8155339805825242,0.15458810467956932,C,1.0
0.0,1.0,male,0.49790471255590696,0.015126992566498259,Q,1.0
0.0,0.5,male,0.23300970873786406,0.050748620223090936,S,1.0
0.0,1.0,female,0.49790471255590696,0.13575255909676825,S,2.333333333333333
0.0,0.0,male,0.49790471255590696,0.05991421140938287,C,1.0
0.0,1.0,male,0.40776699029126207,0.015411575213749286,S,1.0
0.0,0.5,male,0.6796116504854368,0.025374310111545468,S,1.0
1.0,0.0,female,0.8737864077669902,0.050610427826483444,S,1.0
1.0,1.0,female,0.5242718446601942,0.016948672845506364,S,1.0
0.0,1.0,male,0.5048543689320388,0.014110458666029575,C,1.0
0.0,1.0,female,0.5048543689320388,0.04713766070721715,S,1.2916666666666665
0.0,0.5,male,0.5825242718446602,0.025374310111545468,S,1.0
1.0,0.5,female,0.5242718446601942,0.05123658772523604,S,1.2916666666666665
1.0,0.0,male,0.13592233009708737,0.23422440102965048,S,1.4583333333333333
1.0,1.0,male,0.44660194174757284,0.013614293309848433,S,1.0
0.0,1.0,male,0.5242718446601942,0.015175789316712771,S,1.0
0.0,0.0,male,0.6796116504854368,0.0,S,1.0
0.0,1.0,female,0.27184466019417475,0.015175789316712771,S,1.0
0.0,0.5,male,0.6796116504854368,0.025374310111545468,S,1.0
1.0,0.0,female,0.5631067961165048,0.10364429745562033,S,1.125
0.0,1.0,male,0.4271844660194175,0.015395374692678068,S,1.0
0.0,1.0,male,0.6796116504854368,0.04713766070721715,S,1.0
0.0,0.5,male,0.6019417475728155,0.020494635090094415,S,1.0
0.0,1.0,female,0.038834951456310676,0.06104473451835265,S,1.8333333333333333
0.0,1.0,male,0.5145631067961165,0.015712553569072387,S,1.0
0.0,0.0,male,0.49790471255590696,0.0,S,1.0
0.0,1.0,female,0.3689320388349514,0.015468569817999833,S,1.0
0.0,0.5,male,0.5242718446601942,0.07222738817151159,C,1.2916666666666665
0.0,1.0,male,0.7572815533980582,0.012589561555343713,S,1.0
0.0,1.0,male,0.11650485436893201,0.05445717323939373,S,1.7083333333333333
1.0,0.0,female,0.9320388349514563,0.18249984580226933,S,1.2916666666666665
1.0,1.0,male,0.44660194174757284,0.016908073949327893,S,1.0
0.0,0.0,male,0.6601941747572815,0.0,S,1.0
1.0,1.0,female,0.44660194174757284,0.024349578357040744,S,1.1666666666666667
0.0,1.0,male,0.49790471255590696,0.013565496559633922,Q,1.0
0.0,1.0,male,0.49790471255590696,0.11027245763075773,S,1.0
1.0,1.0,male,0.49790471255590696,0.015126992566498259,Q,1.0
1.0,1.0,female,0.21359223300970873,0.028212719478023115,C,1.125
0.0,1.0,male,0.49790471255590696,0.014110458666029575,C,1.0
0.0,1.0,male,0.3689320388349514,0.015330377421392339,S,1.0
0.0,1.0,male,0.27184466019417475,0.016200521071217493,S,1.0
1.0,0.0,female,0.6796116504854368,0.16231419173453318,C,1.2916666666666665
0.0,1.0,male,0.33009708737864074,0.016908073949327893,S,1.0
0.0,1.0,male,0.49790471255590696,0.015712553569072387,S,1.0
1.0,1.0,male,0.5436893203883495,0.11027245763075773,S,1.0
1.0,0.0,male,0.49790471255590696,0.057970539254838485,C,1.0
0.0,1.0,male,0.3106796116504854,0.015468569817999833,S,1.0
0.0,0.5,male,0.23300970873786406,0.020494635090094415,S,1.0
1.0,0.0,female,0.5048543689320388,0.060507970265993034,C,1.0
0.0,1.0,male,0.5922330097087378,0.012565163180236457,C,1.0
0.0,1.0,male,0.2524271844660194,0.016908073949327893,S,1.0
0.0,1.0,male,0.7378640776699029,0.014736618564782174,S,1.0
0.0,1.0,male,0.49790471255590696,0.13575255909676825,S,2.333333333333333
0.0,1.0,male,0.6019417475728155,0.015411575213749286,C,1.0
0.0,0.5,male,0.46601941747572817,0.06441171028315387,S,1.1666666666666667
1.0,0.0,female,0.49790471255590696,0.17391981561855152,C,1.125
0.0,1.0,male,0.0,0.06104473451835265,S,1.8333333333333333
0.0,1.0,female,0.09708737864077668,0.029757819776815374,C,1.2916666666666665
1.0,0.0,female,0.23300970873786406,0.07690367833806856,S,1.1666666666666667
0.0,0.5,female,0.7766990291262136,0.050748620223090936,S,1.125
1.0,1.0,female,0.27184466019417475,0.018249984580226933,S,1.1666666666666667
1.0,0.0,female,0.7961165048543689,0.32179836714362564,S,1.2916666666666665
1.0,0.0,male,0.9126213592233009,0.051822148727810165,S,1.0
1.0,1.0,female,0.38834951456310673,0.03758969818624431,C,1.5
0.0,1.0,male,0.49790471255590696,0.014110458666029575,C,1.0
0.0,1.0,male,0.7184466019417476,0.027537567642055148,S,1.25
0.0,0.5,male,0.33009708737864074,0.022446505098674838,S,1.125
1.0,0.0,female,0.8543689320388349,0.050610427826483444,S,1.0
0.0,1.0,female,0.49790471255590696,0.13575255909676825,S,2.333333333333333
0.0,0.5,male,0.38834951456310673,0.025374310111545468,S,1.0
1.0,0.5,female,0.7378640776699029,0.025374310111545468,S,1.0
1.0,0.5,female,0.44660194174757284,0.027049600139910042,C,1.125
